uuid,xml src,md src,marketing loc,docs loc
94e882e4-b19d-4c48-9dfb-331465490347,mobile-services-master/mobile-universal-4x-master/src-migrate/products_variable_evars_events.xml,help/windows-appstore/analytics/products/products-variable-evars-events.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/products_variable_evars_events.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/analytics-win-appstore/products-variable/products-variable-evars-events.html
5fbfde5e-eb08-496c-8d3b-d2350e374404,mobile-services-master/mobile-uwp-4x-master/src-migrate/c_getting_started.xml,help/universal-windows/c-getting-started/c-getting-started.md,https://marketing.adobe.com/resources/help/en_US/mobile/uwp/c_getting_started.html,https://docs.adobe.com/content/help/en/mobile-services/universal-windows/get-started-univ-win-plat/c-getting-started.html
906e83bb-2faf-4aa2-ac9b-3fba6b833c7e,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/migration_v3.xml,help/android/getting-started/migration-v3.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/migration_v3.html,https://docs.adobe.com/content/help/en/mobile-services/android/getting-started-android/migration-v3.html
c088e12d-73b6-40c4-b8cc-ec3bb3d3aa4a,mobile-services-master/mobile-services-users-master/src-migrate/c_mob_confg-app.xml,help/using/c-manage-app-settings/c-mob-confg-app/c-mob-confg-app.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_mob_confg-app.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-app-settings-ug/configuring-app/c-mob-confg-app.html
f8a3e6be-44dd-494e-9cda-dbbac86d6772,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/privacy.xml,help/android/c-mob-privacy-gdpr-android/privacy.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/privacy.html,https://docs.adobe.com/content/help/en/mobile-services/android/gdpr-privacy-android/privacy.html
1a8baf3e-9fea-452c-b0fc-4ba8ac270861,mobile-services-master/mobile-services-users-master/src-migrate/c_experience__push_message.xml,help/using/in-app-messaging/t-create-push-message/c-experience-push-message.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_experience__push_message.html,https://docs.adobe.com/content/help/en/mobile-services/using/messaging-ug/push-messages/c-experience-push-message.html
afd5a583-5266-43f2-8cb0-0ace89c53a57,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/target_for_tvml_tvjs.xml,help/ios/apple-tv-implementation-tvos/target-for-tvml-tvjs.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/target_for_tvml_tvjs.html,https://docs.adobe.com/content/help/en/mobile-services/ios/apple-tv-implementation-tvos-ios/target-for-tvml-tvjs.html
39c3a21d-92c2-4004-b00f-99b6f91d3696,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/in_apps_ts.xml,help/android/messaging-main/messaging/in-apps-ts.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/in_apps_ts.html,https://docs.adobe.com/content/help/en/mobile-services/android/messaging-android/inapp-messaging/in-apps-ts.html
809c5646-7a80-40df-984b-0af89d854259,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/postback_example.xml,help/ios/analytics-main/postback/postback-example.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/postback_example.html,https://docs.adobe.com/content/help/en/mobile-services/ios/analytics-ios/postbacks/postback-example.html
ebb1c08c-a246-40b3-9ac6-4606a14b4c5a,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/tracking-deep-links.xml,help/android/acquisition-main/tracking-deep-links/tracking-deep-links.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/tracking-deep-links.html,https://docs.adobe.com/content/help/en/mobile-services/android/acquisition-android/tracking-deep-links/tracking-deep-links.html
7d0ea312-340b-46ea-a737-b70a6766a536,mobile-services-master/mobile-universal-4x-master/src-migrate/win_vse_4x.xml,help/windows-appstore/extensions/win-vse-4x.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/win_vse_4x.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/win-vse-4x.html
69bb82de-1993-440c-a1b0-8d37919b48b6,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/c_mob_privacy-gdpr-ios.xml,help/ios/c-mob-privacy-gdpr-ios/c-mob-privacy-gdpr-ios.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/c_mob_privacy-gdpr-ios.html,https://docs.adobe.com/content/help/en/mobile-services/ios/privacy-gdpr-ios/c-mob-privacy-gdpr-ios.html
fa411f2a-ba47-4499-bbe5-1aedef6b49ad,mobile-services-master/mobile-services-users-master/src-migrate/configure_app_apns_gcm.xml,help/using/c-manage-app-settings/c-mob-confg-app/configure-push-messaging/configure-app-apns-gcm.md,https://marketing.adobe.com/resources/help/en_US/mobile/configure_app_apns_gcm.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-app-settings-ug/configuring-app/configure-app-apns-gcm.html
d0933dcc-8fc3-4f60-987f-7a54559aacf5,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/t_testing-marketing-link-acquisition.xml,help/android/acquisition-main/t-testing-marketing-link-acquisition.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/t_testing-marketing-link-acquisition.html,https://docs.adobe.com/content/help/en/mobile-services/android/acquisition-android/t-testing-marketing-link-acquisition.html
c483271f-f620-46f4-aad8-d5f02d763f7d,mobile-services-master/mobile-universal-4x-master/src-migrate/metrics.xml,help/windows-appstore/metrics.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/metrics.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/metrics.html
e0fe3b7b-cda5-4a91-834c-2c7e17a501a3,mobile-services-master/mobile-universal-4x-master/src-migrate/migration_v3.xml,help/windows-appstore/migration-v3.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/migration_v3.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/migration-v3.html
45634319-7949-4e24-b193-4f876af97a69,mobile-services-master/mobile-universal-4x-master/src-migrate/release_notes.xml,help/windows-appstore/release-notes.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/release_notes.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/release-notes.html
2823b22c-d9a1-4724-9020-dfc6614691be,mobile-services-master/mobile-universal-4x-master/src-migrate/extensions.xml,help/windows-appstore/extensions/extensions.md,,
28a8e71b-3b6f-40bf-bad3-6cc7971b66e2,mobile-services-master/mobile-services-users-master/src-migrate/contact_and_legal.xml,,,
08dc2820-7fd3-419f-ac2d-dcf12532578a,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/tracking-deep-links.xml,help/ios/acquisition-main/tracking-deep-links/tracking-deep-links.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/tracking-deep-links.html,https://docs.adobe.com/content/help/en/mobile-services/ios/acquisition-ios/tracking-deep-links/tracking-deep-links.html
a4e5650a-f5d3-4fb1-bd11-a27a3918d763,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/location.xml,help/ios/location/location.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/location.html,https://docs.adobe.com/content/help/en/mobile-services/ios/location-ios/location.html
a06d8cf2-5d2d-49a8-86ac-102e2934ea59,mobile-services-master/mobile-universal-4x-master/src-migrate/overview.xml,help/windows-appstore/overview.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/overview.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/overview.html
63261b61-e70a-42be-a56f-5943173c041e,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/configuration.xml,help/ios/configuration/configuration.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/configuration.html,https://docs.adobe.com/content/help/en/mobile-services/ios/config-ios/configuration.html
d6ea0ca1-3511-4133-9d41-21ea2d2f7b3a,mobile-services-master/mobile-services-users-master/src-migrate/gs_signin.xml,help/using/gs/gs-signin.md,https://marketing.adobe.com/resources/help/en_US/mobile/gs_signin.html,https://docs.adobe.com/content/help/en/mobile-services/using/get-started-ug/gs-signin.html
93a63808-ccad-4dae-a822-c3edf6eded52,mobile-services-master/mobile-universal-4x-master/src-migrate/c_configuration.xml,help/windows-appstore/c-configuration/c-configuration.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/c_configuration.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/config-win-appstore/c-configuration.html
390883db-027e-4d12-8a16-86d514579db1,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/ibeacon.xml,help/ios/location/ibeacon.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/ibeacon.html,https://docs.adobe.com/content/help/en/mobile-services/ios/location-ios/ibeacon.html
4a0340a6-666b-49b6-907a-9afc966dfdba,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/c_set-up-rich-push-notif_android.xml,help/android/messaging-main/push-messaging/c-set-up-rich-push-notif-android.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/c_set-up-rich-push-notif_android.html,https://docs.adobe.com/content/help/en/mobile-services/android/messaging-android/push-messaging/c-set-up-rich-push-notif-android.html
341370d1-fa87-43ca-8135-425b3bba272f,mobile-services-master/mobile-services-users-master/src-migrate/dps_top_50_articles.xml,help/using/dps/dps-top-50-articles.md,https://marketing.adobe.com/resources/help/en_US/mobile/dps_top_50_articles.html,https://docs.adobe.com/content/help/en/mobile-services/using/dps-ug/dps-top-50-articles.html
b729d55e-2265-4ca9-a286-2efbb9c6776b,mobile-services-master/mobile-bb-master/src-migrate/bloodhound.xml,help/blackberry/bloodhound.md,https://marketing.adobe.com/resources/help/en_US/mobile/bb/bloodhound.html,
2d951de6-3954-4379-a4ff-99b9695b9869,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/hybrid_app.xml,help/ios/reference/hybrid-app.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/hybrid_app.html,https://docs.adobe.com/content/help/en/mobile-services/ios/sdk-reference-ios/hybrid-app.html
b8209370-cbc4-40f9-97d8-017e2d74a377,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/geo_poi.xml,help/android/location/geo-poi.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/geo_poi.html,https://docs.adobe.com/content/help/en/mobile-services/android/location/geo-poi.html
50ce51ad-39bf-4ac7-bd94-757443d11ca7,mobile-services-master/mobile-services-users-master/src-migrate/t_config_acquisition.xml,help/using/c-manage-app-settings/c-mob-confg-app/t-config-acquisition.md,https://marketing.adobe.com/resources/help/en_US/mobile/t_config_acquisition.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-app-settings-ug/configuring-app/t-config-acquisition.html
9c4a9371-6691-4a2c-a6c1-b9f901a41599,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/c_troubleshooting-push-messaging.xml,help/android/messaging-main/push-messaging/c-troubleshooting-push-messaging.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/c_troubleshooting-push-messaging.html,https://docs.adobe.com/content/help/en/mobile-services/android/messaging-android/push-messaging/c-troubleshooting-push-messaging.html
268b4ab9-2e29-4423-9f79-ad93f5231ede,mobile-services-master/mobile-services-users-master/src-migrate/reports_funnel.xml,help/using/usage/reports-funnel.md,https://marketing.adobe.com/resources/help/en_US/mobile/reports_funnel.html,https://docs.adobe.com/content/help/en/mobile-services/using/reports-ug/reports-funnel.html
a701abc3-001b-4015-843f-5fb2c6c80d17,mobile-services-master/mobile-services-users-master/src-migrate/c_location_overview.xml,help/using/location/c-location-overview.md,https://marketing.adobe.com/resources/help/en_US/mobile/bb/overview.html,https://docs.adobe.com/content/help/en/mobile-services/using/location-ug/c-location-overview.html
2f6e4664-1306-41d4-9fa7-e3a99f1df4ab,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/c_audience_manager_methods.xml,help/android/audience-manager/c-audience-manager-methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/bb/methods.html,https://docs.adobe.com/content/help/en/mobile-services/blackberry/methods.html
39ba9af3-eaee-44b9-bea4-c8f43a0d2a6c,mobile-services-master/mobile-services-users-master/src-migrate/reports_customize.xml,help/using/usage/reports-customize/reports-customize.md,https://marketing.adobe.com/resources/help/en_US/mobile/reports_customize.html,https://docs.adobe.com/content/help/en/mobile-services/using/work-with-reports-ug/reports-customize.html
19a27df4-0998-403d-800c-26ff61149208,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/event_serialization.xml,help/ios/analytics-main/event-serialization.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/event_serialization.html,https://docs.adobe.com/content/help/en/mobile-services/ios/analytics-ios/event-serialization.html
5f7088af-4b25-4fe5-afda-4844597c78f9,mobile-services-master/mobile-services-users-master/src-migrate/usage_overview.xml,help/using/usage/usage-overview.md,https://marketing.adobe.com/resources/help/en_US/mobile/bb/overview.html,https://docs.adobe.com/content/help/en/mobile-services/blackberry/overview.html
cfa4106d-13c1-45ba-bee6-6f992aaf9919,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/audience_manager.xml,help/android/audience-manager/audience-manager.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/audience_manager.html,https://docs.adobe.com/content/help/en/mobile-services/android/audience-manager-android/audience-manager.html
96170ae7-8553-4f3e-ae01-65e5b664adf4,mobile-services-master/mobile-services-users-master/src-migrate/metrics_reference.xml,help/using/gs/metrics/metrics-reference.md,https://marketing.adobe.com/resources/help/en_US/mobile/metrics_reference.html,https://docs.adobe.com/content/help/en/mobile-services/using/get-started-ug/mobile-metrics/metrics-reference.html
c336db33-2cb5-48fe-a3f5-2d3ced6c3966,mobile-services-master/mobile-bb-master/src-migrate/overview.xml,help/blackberry/overview.md,https://marketing.adobe.com/resources/help/en_US/mobile/bb/overview.html,https://docs.adobe.com/content/help/en/mobile-services/blackberry/overview.html
a194364d-faaf-4995-befd-cf48f9c1f11b,mobile-services-master/mobile-services-users-master/src-migrate/c_app_store.xml,help/using/manage-apps/c-app-store/c-app-store.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_app_store.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-apps-ug/app-store/c-app-store.html
f4484022-cb8b-4dea-9209-5a110ba607df,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/products.xml,help/android/analytics-main/products/products.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/products.html,https://docs.adobe.com/content/help/en/mobile-services/android/analytics-android/products-variable/products.html
e69b57f7-153a-4a95-9c1e-c07fe29dea2d,mobile-services-master/mobile-services-users-master/src-migrate/t_config_visitor.xml,help/using/c-manage-app-settings/c-mob-confg-app/t-config-visitor.md,https://marketing.adobe.com/resources/help/en_US/mobile/t_config_visitor.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-app-settings-ug/configuring-app/t-config-visitor.html
2057a564-06ae-4171-bbe7-0baffa71608b,mobile-services-master/mobile-universal-4x-master/src-migrate/products.xml,help/windows-appstore/analytics/products/products.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/products.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/analytics-win-appstore/products-variable/products.html
351ee3d2-80b9-4f2d-9696-21f274d89f5a,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/messaging.xml,help/android/messaging-main/messaging/messaging.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/messaging.html,https://docs.adobe.com/content/help/en/mobile-services/android/messaging-android/inapp-messaging/messaging.html
6810e27a-016f-4286-8fe2-9972d85fa326,mobile-services-master/mobile-services-users-master/src-migrate/c_schedule-push-message.xml,help/using/in-app-messaging/t-create-push-message/c-schedule-push-message.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_schedule-push-message.html,https://docs.adobe.com/content/help/en/mobile-services/using/messaging-ug/push-messages/c-schedule-push-message.html
d75fa415-78f6-4f50-a563-76949f040138,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/video_qs.xml,help/ios/analytics-main/video-qs.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/video_qs.html,https://docs.adobe.com/content/help/en/mobile-services/ios/analytics-ios/video-qs.html
16bb4de8-a216-47a8-928c-0b1e1421adcf,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/rel_notes.xml,help/android/rel-notes.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/rel_notes.html,https://docs.adobe.com/content/help/en/mobile-services/android/rel-notes.html
1decf605-7bc3-4e73-ad52-1ecd5821599e,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/json_config.xml,help/android/configuration/json-config/json-config.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/json_config.html,https://docs.adobe.com/content/help/en/mobile-services/android/configuration-android/json-config.html
1b9a29db-7928-438e-8729-8429a34d887e,mobile-services-master/mobile-universal-4x-master/src-migrate/bloodhound.xml,help/windows-appstore/bloodhound.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/bloodhound.html,
6f88de57-793d-4d33-9a54-f6714289fd2c,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/c_acquisition_methods.xml,help/ios/acquisition-main/c-acquisition-methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/c_acquisition_methods.html,https://docs.adobe.com/content/help/en/mobile-services/ios/acquisition-ios/c-acquisition-methods.html
fef58042-65e2-4579-b8f1-d21554d2af57,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/c_mob_target-prefetch_ios.xml,help/ios/target-main/c-mob-target-prefetch-ios.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/c_mob_target-prefetch_ios.html,https://docs.adobe.com/content/help/en/mobile-services/ios/target-ios/c-mob-target-prefetch-ios.html
e86a77c9-4ff1-403f-a5a1-4afbdc4e6f68,mobile-services-master/mobile-services-users-master/src-migrate/home.xml,help/using/home.md,https://marketing.adobe.com/resources/help/en_US/mobile/home.html,https://docs.adobe.com/content/help/en/mobile-services/using/home.html
4b7322c4-8920-43cd-bb72-5a5bd515ae84,mobile-services-master/mobile-services-users-master/src-migrate/reports_technology.xml,help/using/usage/reports-technology.md,https://marketing.adobe.com/resources/help/en_US/mobile/reports_technology.html,https://docs.adobe.com/content/help/en/mobile-services/using/reports-ug/reports-technology.html
e3aa41d6-7bc0-4208-a662-12907c209a77,mobile-services-master/mobile-uwp-4x-master/src-migrate/methods.xml,help/universal-windows/c-configuration/methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/uwp/methods.html,https://docs.adobe.com/content/help/en/mobile-services/universal-windows/config-univ-win-plat/methods.html
a480201a-4090-4662-8dd8-56f62144cd93,mobile-services-master/mobile-xamarin-master/src-migrate/library_calls.xml,help/xamarin/library-calls.md,https://marketing.adobe.com/resources/help/en_US/mobile/xamarin/library_calls.html,https://docs.adobe.com/content/help/en/mobile-services/xamarin/library-calls.html
9498467e-db5e-411e-a00e-d19841f485de,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/apple-watch-implementation-watchkit.xml,help/ios/apple-watch-implementation-watchkit.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/apple-watch-implementation-watchkit.html,https://docs.adobe.com/content/help/en/mobile-services/ios/apple-watch-implementation-watchkit.html
2ca93f92-f812-434c-add0-5bdf1442eb20,mobile-services-master/mobile-services-users-master/src-migrate/c_manage_app_settings.xml,help/using/c-manage-app-settings/c-manage-app-settings.md,https://marketing.adobe.com/resources/help/en_US/mobile/gs.html,https://docs.adobe.com/content/help/en/mobile-services/using/get-started-ug/gs.html
3afb38e6-6f39-4ab1-8609-5b4be8328b09,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/bloodhound.xml,help/ios/bloodhound.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/bloodhound.html,
f958c3ef-1d79-4b30-8966-ef74bd48a5d6,mobile-services-master/mobile-uwp-4x-master/src-migrate/metrics.xml,help/universal-windows/metrics.md,https://marketing.adobe.com/resources/help/en_US/mobile/uwp/metrics.html,https://docs.adobe.com/content/help/en/mobile-services/universal-windows/metrics.html
a7bfa85a-0d6e-4f51-9a9e-70429c2a9806,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/tvjs_methods.xml,help/ios/apple-tv-implementation-tvos/tvjs-methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/tvjs_methods.html,https://docs.adobe.com/content/help/en/mobile-services/ios/apple-tv-implementation-tvos-ios/tvjs-methods.html
62a9241c-2ada-483a-a594-b023916cb0b6,mobile-services-master/mobile-services-users-master/src-migrate/faq_mobile.xml,help/using/faq-mobile.md,https://marketing.adobe.com/resources/help/en_US/mobile/faq_mobile.html,https://docs.adobe.com/content/help/en/mobile-services/using/faq-mobile.html
f9a5d692-0ef6-4cdf-831e-e50be291f083,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/wearables.xml,help/android/wearables/wearables.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/wearables.html,https://docs.adobe.com/content/help/en/mobile-services/android/wearables-android/wearables.html
89137ccf-4839-4b37-926e-303cf8e511a5,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/t_testing-version-3-acquisition.xml,help/ios/acquisition-main/t-testing-version-3-acquisition.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/t_testing-version-3-acquisition.html,https://docs.adobe.com/content/help/en/mobile-services/ios/acquisition-ios/t-testing-version-3-acquisition.html
d1571ea2-a5de-4b96-a527-72abbf51fab8,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/apple_tv_implementation_tvos.xml,help/ios/apple-tv-implementation-tvos/apple-tv-implementation-tvos.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/apple_tv_implementation_tvos.html,https://docs.adobe.com/content/help/en/mobile-services/ios/apple-tv-implementation-tvos-ios/apple-tv-implementation-tvos.html
ada35be3-242b-4b2b-a828-9bf998dd58b5,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/hit_batching.xml,help/android/configuration/hit-batching.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/hit_batching.html,https://docs.adobe.com/content/help/en/mobile-services/android/configuration-android/hit-batching.html
3ab98c14-ccdf-4060-ad88-ec07c1c6bf07,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/crashes.xml,help/android/analytics-main/crashes.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/crashes.html,https://docs.adobe.com/content/help/en/mobile-services/android/analytics-android/crashes.html
434a6f8f-ec24-439d-95f0-a246b384b3b5,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/t_mob_mc-device-coop_ios_.xml,help/ios/marketing-cloud/t-mob-mc-device-coop-ios-.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/t_mob_mc-device-coop_ios_.html,https://docs.adobe.com/content/help/en/mobile-services/ios/exp-cloud-ios/t-mob-mc-device-coop-ios-.html
063451b8-e191-4d58-8ed8-1723e310ad1a,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/c_mob_target-prefetch_android.xml,help/android/target-main/c-mob-target-prefetch-android.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/c_mob_target-prefetch_android.html,https://docs.adobe.com/content/help/en/mobile-services/android/target-android/c-mob-target-prefetch-android.html
729d4010-3733-4dff-b188-ad45bd3e7cc4,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/push_messaging.xml,help/android/messaging-main/push-messaging/push-messaging.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/push_messaging.html,https://docs.adobe.com/content/help/en/mobile-services/android/messaging-android/push-messaging/push-messaging.html
c5c32357-d8df-458a-b0e8-e0c56040241d,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/phonegap.xml,help/android/phonegap/phonegap.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/phonegap.html,https://docs.adobe.com/content/help/en/mobile-services/android/phonegap-android/phonegap.html
5a371f11-6521-410f-a01f-fc3b285b050f,mobile-services-master/mobile-bb-master/src-migrate/metrics.xml,help/blackberry/metrics.md,https://marketing.adobe.com/resources/help/en_US/mobile/bb/metrics.html,https://docs.adobe.com/content/help/en/mobile-services/blackberry/metrics.html
a5966d05-e218-446f-9f19-8664a84b74cd,mobile-services-master/mobile-universal-4x-master/src-migrate/event_serialization.xml,help/windows-appstore/analytics/event-serialization.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/event_serialization.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/analytics-win-appstore/event-serialization.html
15b52713-9ffc-4df9-b21a-6b0576a96a54,mobile-services-master/mobile-services-users-master/src-migrate/t_in_app_message.xml,help/using/in-app-messaging/t-in-app-message/t-in-app-message.md,https://marketing.adobe.com/resources/help/en_US/mobile/t_in_app_message.html,https://docs.adobe.com/content/help/en/mobile-services/using/messaging-ug/inapp-messages/t-in-app-message.html
e1c8e29d-1c2b-47b2-8ab2-6b6e15df86f6,mobile-services-master/mobile-services-users-master/src-migrate/t_mob_trig-in-app-open-app-from-push.xml,help/using/in-app-messaging/t-mob-trig-in-app-open-app-from-push.md,https://marketing.adobe.com/resources/help/en_US/mobile/t_mob_trig-in-app-open-app-from-push.html,https://docs.adobe.com/content/help/en/mobile-services/using/messaging-ug/inapp-messages/t-mob-trig-in-app-open-app-from-push.html
194e6e07-b794-4152-a838-a4125c3292d4,mobile-services-master/mobile-services-users-master/src-migrate/prerequisites_push_messaging.xml,help/using/c-manage-app-settings/c-mob-confg-app/configure-push-messaging/prerequisites-push-messaging.md,https://marketing.adobe.com/resources/help/en_US/mobile/prerequisites_push_messaging.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-app-settings-ug/configuring-app/prerequisites-push-messaging.html
0f558ff4-73d3-4439-9d51-62fbd74d2cea,mobile-services-master/mobile-universal-4x-master/src-migrate/methods.xml,help/windows-appstore/c-configuration/methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/methods.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/config-win-appstore/methods.html
bc73edce-0cc0-4349-9a48-e0a40cbe1b67,mobile-services-master/mobile-services-users-master/src-migrate/reports_view_paths.xml,help/using/usage/reports-view-paths.md,https://marketing.adobe.com/resources/help/en_US/mobile/reports_view_paths.html,https://docs.adobe.com/content/help/en/mobile-services/using/reports-ug/reports-view-paths.html
12cca4eb-1f15-4cec-a58f-76b69eaff99d,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/states.xml,help/ios/analytics-main/states.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/states.html,https://docs.adobe.com/content/help/en/mobile-services/ios/analytics-ios/states.html
790080e8-067e-4bfd-a169-0027db4fdff3,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/c_apple-search-ads.xml,help/ios/acquisition-main/c-apple-search-ads.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/c_apple-search-ads.html,https://docs.adobe.com/content/help/en/mobile-services/ios/acquisition-ios/c-apple-search-ads.html
7109cd0b-554f-4c4a-9acc-4b60812fb747,mobile-services-master/mobile-unity-master/src-migrate/enumerations.xml,help/unity/enumerations.md,https://marketing.adobe.com/resources/help/en_US/mobile/unity/enumerations.html,https://docs.adobe.com/content/help/en/mobile-services/unity/enumerations.html
0cc356c3-8457-40a7-8c97-7cbc68a5dc0c,mobile-services-master/mobile-services-users-master/src-migrate/c_mob_manage-app.xml,help/using/c-manage-app-settings/c-mob-manage-app.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_mob_manage-app.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-app-settings-ug/c-mob-manage-app.html
900e58aa-c1d3-4590-af44-df67575214a4,mobile-services-master/mobile-services-users-master/src-migrate/dps_social_sharing.xml,help/using/dps/dps-social-sharing.md,https://marketing.adobe.com/resources/help/en_US/mobile/dps_social_sharing.html,https://docs.adobe.com/content/help/en/mobile-services/using/dps-ug/dps-social-sharing.html
